ISO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
QAT,,26.5662,29.5211,28.9923,31.5023,34.1692,34.3619,37.0036,33.064,37.8265,45.3214,49.2449,,48.4076,59.4128,
KOR,,,,,,,,,,,,,85.3296,89.5478,,
MDA,,,,,,54.9634,59.6794,64.3125,68.7895,68.9821,71.5323,73.156,74.494,75.9646,78.9041,
ROU,,67.9566,71.9808,76.0848,75.1588,72.5073,68.1046,70.0885,70.8992,71.6658,73.0248,74.3064,75.4657,76.0348,75.3956,
RUS,,,,,,,,,,,72.6328,72.8447,,72.2874,74.0538,
RWA,,,,,,,,,,,,15.1882,9.45533,10.7844,11.647,
LCA,,,47.6149,48.4422,50.7412,44.8033,50,53.2476,50.9122,49.2899,50.5362,46.6046,43.8233,44.018,44.2515,
WSM,,,31.1394,31.311,,,,,,,,,20.9813,23.6061,21.9316,
SMR,,,,,,,,,,,,93.1227,83.705,68.0451,93.0769,
STP,,22.0173,,,,24.6724,30.3371,30.786,,40.8459,41.774,42.0857,37.7405,46.3001,45.2135,40.0339
SAU,,,,,,,,,,,,,,,,10.368
SEN,,,2.69725,2.23852,,1.66319,2.99371,4.08304,6.04691,5.96892,6.75998,6.82291,7.97156,8.23333,7.99541,
SRB,,,,,,,,,,49.0277,49.1408,50.7872,52.0775,52.8627,55.478,
SYC,72.3618,85.4338,84.5107,79.9191,83.7989,85.1719,,86.1506,,89.0117,88.0277,89.3437,95.7903,98.7445,,
SLE,,,,,,,,,,,,,,,8.26074,
SVN,,77.9785,81.6503,75.3463,73.8898,,,76.9078,79.1728,80.0232,82.7036,84.2914,86.8751,89.6916,92.5673,
SLB,,,,,,,,,,,,,35.3961,35.4454,30.2289,
ZAF,5.77459,6.1311,17.529,18.6496,17.3365,17.1737,,,,,,,,,,
SSD,,,,,,,,,,,,,,3.69171,,
ESP,,91.3472,91.8488,93.6123,96.1317,98.9106,99.9318,99.5017,99.4011,98.5085,98.4948,98.0426,97.7812,96.8868,97.4924,
SUR,,,,,,,,75.2039,,,80.9347,78.7598,,86.7249,,
SWZ,,,,,,,10.5161,,,,,,,17.8756,,
SWE,,75.4581,73.5648,73.5609,75.4978,82.0273,90.9576,94.2354,91.5691,,96.6696,94.3562,94.8241,94.8141,94.9193,
CHE,,73.3355,71.6205,70.5904,71.5543,72.3411,73.0754,74.0567,75.5368,74.7485,73.8752,74.2914,76.008,75.8503,76.6284,
SYR,,8.68078,9.02434,9.29495,9.52536,9.99597,10.4352,10.5869,10.5661,9.58679,9.90156,9.37211,9.78061,10.7705,10.5102,
TJK,,,,,,7.789,6.68827,6.82761,7.05169,6.97004,7.22678,7.3103,7.03253,7.49946,,
TZA,,,,,,,23.1209,26.7715,26.9467,30.4505,33.8331,32.6179,32.6819,,,
THA,,,,,,,,,79.7696,83.6295,86.8669,98.8548,96.69,100,,93.3377
TGO,,2.56256,2.06101,2.31659,2.5777,2.71759,,,,4.31394,4.7953,7.31571,7.54018,9.4895,11.0242,
TON,18.2425,13.6542,13.8621,,,,,,,,,,,,,
TTO,,,49.1303,51.1776,,,69.3766,70.1844,,66.9687,,,,,,
TUN,,13.8938,15.4812,16.8154,20.221,,,,,,,,,,,
TUR,,,,,,,8.94358,11.297,14.2883,16.7679,18.5167,21.4667,25.9611,29.7524,31.1437,
TUV,,,,,,,,87.3656,79.5783,,,,,,,
UGA,,,,,,,,,,6.18411,8.3302,,13.2722,,,
ARE,,49.5879,49.4043,48.3172,51.9569,57.0667,59.8594,62.0649,61.8265,68.2717,,66.9632,62.7637,58.8755,,
GBR,72.4488,73.4033,76.0838,77.6482,78.2815,72.6025,54.9238,65.6631,66.4979,67.45,74.5356,75.0187,75.1087,79.3774,78.7771,
USA,,55.635,54.3618,,57.8631,,60.028,60.2937,57.7233,58.5781,54.5283,53.515,64.806,68.9654,68.3436,
URY,,,,,,,,70.4925,78.8988,71.7092,74.8335,78.0536,77.6261,,,
UZB,,,,,,,,,,,17.122,19.4312,19.6176,19.3874,,
VUT,,,,,,,,,,34.4934,40.85,40.8075,41.7169,,,
VEN,,40.0403,43.8215,45.6032,45.9366,46.9893,48.517,50.6222,53.5138,54.7862,64.4193,67.6032,67.4634,68.2786,69.454,
YEM,,0.73032,,,0.45376,0.52224,,,,,,,0.39349,1.1705,,
ACE,,,,,,,,,,,68.16,69.2434,69.1599,69.0209,71.9478,
HIA,,65.3182,,,,,,,,,76.8543,76.4403,79.1473,78.5292,79.217,
AME,,,46.4725,,,,53.0831,,54.7807,59.0252,60.6213,,60.8335,60.3546,,
ANE,,31.0853,34.6277,,,37.1014,,,,,,,,,,
ASA,,59.6761,58.9321,,57.8631,,60.028,60.2937,57.7233,58.5781,62.0468,62.2581,67.7151,69.8175,68.3436,
ECM,,,,,,,,,,,73.8752,74.3064,75.4657,75.9646,76.6284,
HIM,,69.4697,,,,,,,,,74.6094,75.0187,77.7299,76.4702,78.7771,
LCM,,,41.407,,,,48.517,,52.0209,58.815,57.671,,56.4882,55.8145,,
MEM,,26.5662,29.5211,,,30.8272,,,,,,,,,,
NAN,,55.635,54.3618,,57.8631,,60.028,60.2937,57.7233,58.5781,54.5283,53.515,64.806,68.9654,68.3436,
ECE,,,,,,,,,,,52.9765,53.5347,43.1267,57.3734,51.0063,
HWW,,47.5757,,,,,,,,,50.2031,50.5925,49.5508,59.1399,48.306,
LCE,,,31.1372,,,,33.5769,,37.1172,40.6402,40.3324,,42.9357,42.3108,,
MEE,,13.0631,13.9676,,,20.0863,,,,,,,,,,
NAE,,56.4294,55.2586,,52.1901,,54.1327,54.365,52.0452,52.8118,56.0119,55.2458,65.3841,69.1352,61.5098,
# Series: NERAPPMA,,,,,,,,,,,,,,,,
"# Name: Net enrollment ratio in pre-primary school, male",,,,,,,,,,,,,,,,
"# Definition: The number of children enrolled in pre-primary school who belong to the age group that officially corresponds to pre-primary schooling, divided by the total population of the same age group.",,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,
