ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
VUT,1,2.3,4.9,4.3,0.3,5.9,-3.5,-5.1,4.3,4,5.3,8.5,5.2,6.5,3.3,1.6,1.4,2.3,2.6
VEN,4,-0.2,6.4,0.3,-6,3.7,3.4,-8.9,-7.8,18.3,10.3,9.9,8.8,5.3,-3.2,-1.5,4.2,5.6,1.3
VNM,9.5,9.3,8.2,5.8,4.8,6.8,6.9,7.1,7.3,7.8,7.6,7,7.1,5.7,5.4,6.4,6.2,5.2,5.4
YEM,5.7,4.6,5.2,6,3.8,6.2,3.8,3.9,3.7,4,5.6,3.2,3.3,3.6,3.9,7.7,-10.5,0.1,3.9
ZMB,2.9,6.2,3.8,-0.4,4.6,3.9,5.3,4.5,6.9,7,7.2,7.9,8.4,7.8,9.2,10.3,7.6,6.3,6.7
ZWE,0.2,10.3,2.7,2.9,-3.6,-7.9,-2.7,-4.4,-10.4,-3.8,-5.4,-1.6,-5.5,-14.2,-1.3,6.9,5.9,3.1,2.2
AAE,4.93077,4.73077,2.75385,1.02308,4.1,4.84231,2.94815,3.21852,4.62222,10.237,6.71481,7.03704,4.75556,3.81481,0.718519,4.63846,5.075,4.7625,4.46667
ACE,2.26512,4.11702,4.32128,3.89787,3.08298,5.53404,4.36808,4.14043,4.81915,5.94681,5.62553,6.48085,6.3766,3.02553,-4.42979,2.54468,3.16383,1.03191,1.7766
HIA,3.58936,4.29615,6.12885,3.44906,4.03962,5.41132,4.61698,3.06226,3.68302,5.19623,4.59245,5.20377,5.23396,2.18868,-3.61132,2.3717,2.65192,1.42885,1.34615
AME,3.23871,3.66774,4.7871,3.34687,2.22727,2.99697,2.67879,1.33333,3.29697,4.87879,5.33939,6.1,5.15152,3.45758,-1.21818,2.90606,3.70303,2.98182,3.2697
LIA,3.525,4.53636,7.23333,3.66364,4.27647,3.40882,5.40882,4.90882,3.20857,5.24857,5.67429,4.54571,5.63143,4.93429,4.18,5.13143,4.81429,5.51176,4.60303
LMA,3.88605,4.43488,3.44419,2.77907,2.87674,3.23023,3.44318,3.30227,5.56364,8.42273,6.40227,7.61591,5.93182,5.38864,1.56364,5.34545,4.64091,4.12955,4.76591
ANE,1.78421,4.795,6.12,6.725,3.14,4.365,3.125,3.305,3.22,8.78,5.5,6.675,5.935,5.76,3.075,4.86,-0.1,6.695,2
ASA,2.7,2.75,4.4,4.25,4.9,4.6,1.3,2.3,2.35,3.45,3.3,2.65,1.9,0.45,-2.75,2.95,2.15,2.25,1.95
ASE,5.58333,5.31667,4.56667,4.65,5.43333,5.8,4.08333,4.36667,6.32857,5.52857,7.27143,6.51429,8.97143,4.61429,7.5,7.25714,6.18571,6.74286,6.05
AEE,4.6,5.78298,7.97447,4.17021,4.23404,3.21915,5.58511,4.78085,3.7383,5.57447,5.40638,5.25319,6.08511,5.13192,2.97021,5.43191,4.42128,5.02826,4.31087
UMA,3.17255,5.32353,4.92157,5.1098,2.86275,4.42941,2.84902,3.38431,3.86078,7.26274,6.27059,7.00392,6.54706,4.37451,-0.0901961,4.096,2.76531,4.7898,2.96939
EAM,6.4,5.3,3.9,1.4,3.3,4.8,2.9,3.9,4.4,5.4,4.8,5.2,5.1,3.8,0.3,4.7,4,4.8,4
ECM,3,2.8,3.9,3.9,3.4,4.6,3.9,4,3.9,5.1,4.6,5,5.9,2.3,-4.9,2.2,2.7,0.6,1.1
HIM,3.5,3.8,4.3,3.8,3.5,4.6,2.5,2.4,2.8,4.1,3.9,4.7,4.5,1.5,-3.8,1.9,1.9,1.4,1.5
LCM,3.9,2.9,4.6,3.6,2.7,2.5,1.7,2.3,3.1,4.8,4.6,5.7,5.3,3.4,-1,3.3,4.2,3,2.7
LIM,3.4,4.6,5.1,3.9,3.8,3,5.4,3.6,5.3,4.9,4.6,5.4,6,5.8,3.5,6,5,5.6,5.1
LMM,5.4,5,4.1,3.6,3.1,4.1,3.8,3.8,4.5,5.4,5.6,6.2,5.4,5.6,3.3,4.5,4.7,4.7,4.8
MEM,3.8,4.4,3.4,3.6,2.9,4.7,3.5,3,3.7,5.6,4.9,5.6,5.7,5,3.9,4.3,2.6,3.4,3.1
NAN,2.7,1.7,4.3,4.1,4.8,4.1,0.9,1.8,1.9,3.1,3.2,2.6,1.8,-0.3,-2.8,2.5,1.8,1.7,1.9
SAM,5,4.8,5.1,4.7,4.3,5.9,5.1,3.8,6,5.9,7.1,6.6,6.8,4.7,5.7,8,6.7,6.3,6
SSM,4.1,5,4.8,3.9,3.2,3.2,4.5,3.8,4.1,4.6,4.6,5.6,5.5,5.3,3.1,5.8,4.4,4.6,4.5
UMM,3.1,3.6,4.2,3.5,3.2,4.2,2.6,3.7,4,6.1,5.1,6.2,6.2,3.8,-0.3,4,3.6,2.9,2.9
EAE,9.21357,8.57426,7.31008,3.28012,6.10679,7.31848,6.55954,7.42355,8.18871,8.52225,9.1706,9.62856,10.8277,7.38547,6.16129,8.67198,7.26157,6.62353,6.49245
ECE,0.763296,1.19384,2.90772,1.34348,2.65138,5.7176,3.23772,3.27929,4.15294,5.43303,4.49563,5.7946,5.49025,2.40257,-4.58545,3.42748,3.4276,1.14541,1.38996
HWW,2.30026,2.38847,3.4296,1.49157,3.71164,4.93572,2.06764,2.09943,2.93966,3.85222,3.37655,3.94523,3.7456,1.10329,-3.67774,3.12218,2.22978,1.65712,1.27362
LCE,2.14096,3.46375,4.989,1.90675,0.243912,3.69591,0.771273,0.663644,2.10906,5.83407,4.78465,5.62525,5.83182,4.14288,-0.880691,5.67052,4.46755,2.90049,2.89954
LIW,3.95342,5.07242,3.66565,3.21854,4.34011,3.82382,5.32689,4.10646,4.7186,6.94543,7.54089,5.66643,6.49223,5.84574,4.88584,5.98816,5.5189,5.95323,5.19688
LMW,5.66625,6.52751,3.9048,2.90029,4.85469,4.49291,4.52756,3.94901,8.69333,7.06133,7.31523,7.83345,7.85321,4.65356,5.77539,7.81966,5.43934,4.63341,5.01162
MEE,1.90322,6.01866,5.60167,9.30261,3.763,3.82456,3.59243,3.46025,2.51397,9.49695,4.97886,6.10599,5.23697,4.6982,3.85049,5.08662,1.45932,1.88583,0.923991
NAE,2.7,3.59219,4.48025,4.37045,4.81966,4.19811,0.978431,1.89804,2.71168,3.73125,3.38033,2.69016,1.81969,-0.152005,-2.7901,2.58943,1.86975,2.69001,1.91003
SAE,6.85198,7.02647,3.89053,5.62732,6.54865,4.46695,4.62096,3.67489,7.44605,7.48406,8.61773,8.51275,8.84903,4.01671,7.54683,8.71572,6.24162,4.92589,4.98207
SSE,3.48467,5.90191,3.82413,2.83314,2.73939,2.93978,4.55348,3.8625,9.97779,6.5413,6.24703,6.83306,6.45739,6.38044,4.24513,6.3349,4.74215,5.68592,5.46939
UMW,7.61053,7.84793,7.5464,5.81753,5.06197,6.75431,5.51773,6.5127,7.04155,9.22605,8.93061,10.0543,10.744,7.19467,4.95334,8.39817,6.91618,5.69734,5.42602
WLD,3,3.3,3.7,2.2,3.2,4.2,1.6,2,2.9,4.1,3.6,4.1,4,1.4,-2.1,4,2.8,2.3,2.2
# Series: RGDPUSDG,,,,,,,,,,,,,,,,,,,
# Name: GDP growth rate,,,,,,,,,,,,,,,,,,,
"# Definition: Percentage change in real GDP, over previous year.",,,,,,,,,,,,,,,,,,,
# Source: Economist Intelligence Unit,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
